"date","day","temp","time","tank","day_tank","pot","treatment","stand_water","individual","line_length","deltaL","datetime","week","labels_datetime","Temperature","ccLabel"
"10/26/2019","D3",20,"14:00","tank3","D3_H2","HNW","heating","no","White",229,-2,"10/26/2019 14:00","week1","tank3_heating_no_10/26/2019 14:00",15.7532344,"tank3_heating_no_White"
"10/26/2019","D3",20,"14:00","tank2","D3_C2","CW","control","yes","White",223,0,"10/26/2019 14:00","week1","tank2_control_yes_10/26/2019 14:00",16.59641736,"tank2_control_yes_White"
"10/26/2019","D3",20,"14:00","tank2","D3_C2","CNW","control","no","White",223,-2,"10/26/2019 14:00","week1","tank2_control_no_10/26/2019 14:00",17.54783246,"tank2_control_no_White"
"10/26/2019","D3",20,"14:00","tank1","D3_C1","CW","control","yes","White",221,0,"10/26/2019 14:00","week1","tank1_control_yes_10/26/2019 14:00",16.72287256,"tank1_control_yes_White"
"10/26/2019","D3",20,"14:00","tank1","D3_C1","CNW","control","no","White",224,1,"10/26/2019 14:00","week1","tank1_control_no_10/26/2019 14:00",16.3050985,"tank1_control_no_White"
"10/27/2019","D4",20,"14:00","tank4","D4_H1","HW","heating","yes","White",228,1,"10/27/2019 14:00","week1","tank4_heating_yes_10/27/2019 14:00",15.93877718,"tank4_heating_yes_White"
"10/27/2019","D4",20,"14:00","tank4","D4_H1","HNW","heating","no","White",221,0,"10/27/2019 14:00","week1","tank4_heating_no_10/27/2019 14:00",16.33247306,"tank4_heating_no_White"
"10/27/2019","D4",20,"14:00","tank3","D4_H2","HW","heating","yes","White",228,1,"10/27/2019 14:00","week1","tank3_heating_yes_10/27/2019 14:00",15.94186021,"tank3_heating_yes_White"
"10/27/2019","D4",20,"14:00","tank3","D4_H2","HNW","heating","no","White",229,-2,"10/27/2019 14:00","week1","tank3_heating_no_10/27/2019 14:00",15.77244543,"tank3_heating_no_White"
"10/27/2019","D4",20,"14:00","tank2","D4_C2","CW","control","yes","White",224,-3,"10/27/2019 14:00","week1","tank2_control_yes_10/27/2019 14:00",16.67417382,"tank2_control_yes_White"
"10/27/2019","D4",20,"14:00","tank2","D4_C2","CNW","control","no","White",226,0,"10/27/2019 14:00","week1","tank2_control_no_10/27/2019 14:00",17.36462398,"tank2_control_no_White"
"10/27/2019","D4",20,"14:00","tank1","D4_C1","CW","control","yes","White",228,4,"10/27/2019 14:00","week1","tank1_control_yes_10/27/2019 14:00",16.66517393,"tank1_control_yes_White"
"10/27/2019","D4",20,"14:00","tank1","D4_C1","CNW","control","no","White",226,2,"10/27/2019 14:00","week1","tank1_control_no_10/27/2019 14:00",16.32429326,"tank1_control_no_White"
"10/28/2019","D5",20,"14:00","tank4","D5_H1","HW","heating","yes","White",228,1,"10/28/2019 14:00","week1","tank4_heating_yes_10/28/2019 14:00",15.85184927,"tank4_heating_yes_White"
"10/28/2019","D5",20,"14:00","tank4","D5_H1","HNW","heating","no","White",221,0,"10/28/2019 14:00","week1","tank4_heating_no_10/28/2019 14:00",16.26526167,"tank4_heating_no_White"
"10/28/2019","D5",20,"14:00","tank3","D5_H2","HW","heating","yes","White",229,-1,"10/28/2019 14:00","week1","tank3_heating_yes_10/28/2019 14:00",15.93223631,"tank3_heating_yes_White"
"10/28/2019","D5",20,"14:00","tank3","D5_H2","HNW","heating","no","White",226,-2,"10/28/2019 14:00","week1","tank3_heating_no_10/28/2019 14:00",15.82047301,"tank3_heating_no_White"
"10/28/2019","D5",20,"14:00","tank2","D5_C2","CW","control","yes","White",226,1,"10/28/2019 14:00","week1","tank2_control_yes_10/28/2019 14:00",16.5866978,"tank2_control_yes_White"
"10/28/2019","D5",20,"14:00","tank2","D5_C2","CNW","control","no","White",224,-3,"10/28/2019 14:00","week1","tank2_control_no_10/28/2019 14:00",17.37426653,"tank2_control_no_White"
"10/28/2019","D5",20,"14:00","tank1","D5_C1","CW","control","yes","White",221,-3,"10/28/2019 14:00","week1","tank1_control_yes_10/28/2019 14:00",16.67479037,"tank1_control_yes_White"
"10/28/2019","D5",20,"14:00","tank1","D5_C1","CNW","control","no","White",225,0,"10/28/2019 14:00","week1","tank1_control_no_10/28/2019 14:00",16.20912472,"tank1_control_no_White"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HW","heating","yes","Red",230,5,"10/24/2019 15:30","week1","tank4_heating_yes_10/24/2019 15:30",15.77458002,"tank4_heating_yes_Red"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HNW","heating","no","Red",227,2,"10/24/2019 15:30","week1","tank4_heating_no_10/24/2019 15:30",16.22685516,"tank4_heating_no_Red"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HW","heating","yes","Red",224,0,"10/24/2019 15:30","week1","tank3_heating_yes_10/24/2019 15:30",15.961108,"tank3_heating_yes_Red"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HNW","heating","no","Red",227,-2,"10/24/2019 15:30","week1","tank3_heating_no_10/24/2019 15:30",15.8685006,"tank3_heating_no_Red"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CW","control","yes","Red",225,1,"10/24/2019 15:30","week1","tank2_control_yes_10/24/2019 15:30",16.43118487,"tank2_control_yes_Red"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CNW","control","no","Red",225,-1,"10/24/2019 15:30","week1","tank2_control_no_10/24/2019 15:30",16.81499856,"tank2_control_no_Red"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CW","control","yes","Red",232,1,"10/24/2019 15:30","week1","tank1_control_yes_10/24/2019 15:30",16.94405067,"tank1_control_yes_Red"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CNW","control","no","Red",223,-1,"10/24/2019 15:30","week1","tank1_control_no_10/24/2019 15:30",16.4394618,"tank1_control_no_Red"
"10/25/2019","D2",20,"15:30","tank4","D2_H1","HW","heating","yes","Red",225,-2,"10/25/2019 15:30","week1","tank4_heating_yes_10/25/2019 15:30",15.99672912,"tank4_heating_yes_Red"
"10/25/2019","D2",20,"15:30","tank4","D2_H1","HNW","heating","no","Red",226,-1,"10/25/2019 15:30","week1","tank4_heating_no_10/25/2019 15:30",16.45729421,"tank4_heating_no_Red"
"10/25/2019","D2",20,"15:30","tank3","D2_H2","HW","heating","yes","Red",225,1,"10/25/2019 15:30","week1","tank3_heating_yes_10/25/2019 15:30",15.90336463,"tank3_heating_yes_Red"
"10/25/2019","D2",20,"15:30","tank3","D2_H2","HNW","heating","no","Red",228,-4,"10/25/2019 15:30","week1","tank3_heating_no_10/25/2019 15:30",15.82047301,"tank3_heating_no_Red"
"10/25/2019","D2",20,"15:30","tank2","D2_C2","CW","control","yes","Red",229,1,"10/25/2019 15:30","week1","tank2_control_yes_10/25/2019 15:30",16.66445426,"tank2_control_yes_Red"
"10/25/2019","D2",20,"15:30","tank2","D2_C2","CNW","control","no","Red",222,-6,"10/25/2019 15:30","week1","tank2_control_no_10/25/2019 15:30",16.97892193,"tank2_control_no_Red"
"10/25/2019","D2",20,"15:30","tank1","D2_C1","CW","control","yes","Red",228,-1,"10/25/2019 15:30","week1","tank1_control_yes_10/25/2019 15:30",16.72287256,"tank1_control_yes_Red"
"10/25/2019","D2",20,"15:30","tank1","D2_C1","CNW","control","no","Red",224,-2,"10/25/2019 15:30","week1","tank1_control_no_10/25/2019 15:30",16.24751424,"tank1_control_no_Red"
"10/26/2019","D3",20,"15:30","tank4","D3_H1","HW","heating","yes","Red",227,1,"10/26/2019 15:30","week1","tank4_heating_yes_10/26/2019 15:30",15.93877718,"tank4_heating_yes_Red"
"10/26/2019","D3",20,"15:30","tank4","D3_H1","HNW","heating","no","Red",228,1,"10/26/2019 15:30","week1","tank4_heating_no_10/26/2019 15:30",16.05402587,"tank4_heating_no_Red"
"10/26/2019","D3",20,"15:30","tank3","D3_H2","HW","heating","yes","Red",227,1,"10/26/2019 15:30","week1","tank3_heating_yes_10/26/2019 15:30",15.72051064,"tank3_heating_yes_Red"
"10/26/2019","D3",20,"15:30","tank3","D3_H2","HNW","heating","no","Red",230,2,"10/26/2019 15:30","week1","tank3_heating_no_10/26/2019 15:30",15.51309649,"tank3_heating_no_Red"
"10/26/2019","D3",20,"15:30","tank2","D3_C2","CW","control","yes","Red",226,-2,"10/26/2019 15:30","week1","tank2_control_yes_10/26/2019 15:30",16.39230664,"tank2_control_yes_Red"
"10/26/2019","D3",20,"15:30","tank2","D3_C2","CNW","control","no","Red",224,-2,"10/26/2019 15:30","week1","tank2_control_no_10/26/2019 15:30",16.97892193,"tank2_control_no_Red"
"10/26/2019","D3",20,"15:30","tank1","D3_C1","CW","control","yes","Red",231,-1,"10/26/2019 15:30","week1","tank1_control_yes_10/26/2019 15:30",16.66517393,"tank1_control_yes_Red"
"10/26/2019","D3",20,"15:30","tank1","D3_C1","CNW","control","no","Red",223,-1,"10/26/2019 15:30","week1","tank1_control_no_10/26/2019 15:30",16.16113783,"tank1_control_no_Red"
"10/27/2019","D4",20,"15:30","tank4","D4_H1","HW","heating","yes","Red",226,1,"10/27/2019 15:30","week1","tank4_heating_yes_10/27/2019 15:30",15.8904839,"tank4_heating_yes_Red"
"10/27/2019","D4",20,"15:30","tank4","D4_H1","HNW","heating","no","Red",226,-2,"10/27/2019 15:30","week1","tank4_heating_no_10/27/2019 15:30",15.91000146,"tank4_heating_no_Red"
"10/27/2019","D4",20,"15:30","tank3","D4_H2","HW","heating","yes","Red",223,1,"10/27/2019 15:30","week1","tank3_heating_yes_10/27/2019 15:30",15.67239117,"tank3_heating_yes_Red"
"10/27/2019","D4",20,"15:30","tank3","D4_H2","HNW","heating","no","Red",230,-1,"10/27/2019 15:30","week1","tank3_heating_no_10/27/2019 15:30",15.29216962,"tank3_heating_no_Red"
"10/27/2019","D4",20,"15:30","tank2","D4_C2","CW","control","yes","Red",227,0,"10/27/2019 15:30","week1","tank2_control_yes_10/27/2019 15:30",16.45062398,"tank2_control_yes_Red"
"10/27/2019","D4",20,"15:30","tank2","D4_C2","CNW","control","no","Red",224,-2,"10/27/2019 15:30","week1","tank2_control_no_10/27/2019 15:30",16.51607947,"tank2_control_no_Red"
"10/27/2019","D4",20,"15:30","tank1","D4_C1","CW","control","yes","Red",231,2,"10/27/2019 15:30","week1","tank1_control_yes_10/27/2019 15:30",16.57862597,"tank1_control_yes_Red"
"10/27/2019","D4",20,"15:30","tank1","D4_C1","CNW","control","no","Red",224,-1,"10/27/2019 15:30","week1","tank1_control_no_10/27/2019 15:30",15.97878764,"tank1_control_no_Red"
"10/28/2019","D5",20,"15:30","tank4","D5_H1","HW","heating","yes","Red",226,1,"10/28/2019 15:30","week1","tank4_heating_yes_10/28/2019 15:30",15.83253196,"tank4_heating_yes_Red"
"10/28/2019","D5",20,"15:30","tank4","D5_H1","HNW","heating","no","Red",226,-1,"10/28/2019 15:30","week1","tank4_heating_no_10/28/2019 15:30",16.00601773,"tank4_heating_no_Red"
"10/28/2019","D5",20,"15:30","tank3","D5_H2","HW","heating","yes","Red",225,1,"10/28/2019 15:30","week1","tank3_heating_yes_10/28/2019 15:30",15.74938232,"tank3_heating_yes_Red"
"10/28/2019","D5",20,"15:30","tank3","D5_H2","HNW","heating","no","Red",228,-2,"10/28/2019 15:30","week1","tank3_heating_no_10/28/2019 15:30",15.42664684,"tank3_heating_no_Red"
"10/28/2019","D5",20,"15:30","tank2","D5_C2","CW","control","yes","Red",226,-1,"10/28/2019 15:30","week1","tank2_control_yes_10/28/2019 15:30",16.50894133,"tank2_control_yes_Red"
"10/28/2019","D5",20,"15:30","tank2","D5_C2","CNW","control","no","Red",223,-2,"10/28/2019 15:30","week1","tank2_control_no_10/28/2019 15:30",16.87285387,"tank2_control_no_Red"
"10/28/2019","D5",20,"15:30","tank1","D5_C1","CW","control","yes","Red",230,3,"10/28/2019 15:30","week1","tank1_control_yes_10/28/2019 15:30",16.63632461,"tank1_control_yes_Red"
"10/28/2019","D5",20,"15:30","tank1","D5_C1","CNW","control","no","Red",224,0,"10/28/2019 15:30","week1","tank1_control_no_10/28/2019 15:30",16.11315094,"tank1_control_no_Red"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HW","heating","yes","Yellow",227,4,"10/24/2019 15:30","week1","tank4_heating_yes_10/24/2019 15:30",15.77458002,"tank4_heating_yes_Yellow"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HNW","heating","no","Yellow",228,0,"10/24/2019 15:30","week1","tank4_heating_no_10/24/2019 15:30",16.22685516,"tank4_heating_no_Yellow"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HW","heating","yes","Yellow",223,0,"10/24/2019 15:30","week1","tank3_heating_yes_10/24/2019 15:30",15.961108,"tank3_heating_yes_Yellow"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HNW","heating","no","Yellow",224,-2,"10/24/2019 15:30","week1","tank3_heating_no_10/24/2019 15:30",15.8685006,"tank3_heating_no_Yellow"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CW","control","yes","Yellow",229,0,"10/24/2019 15:30","week1","tank2_control_yes_10/24/2019 15:30",16.43118487,"tank2_control_yes_Yellow"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CNW","control","no","Yellow",220,-4,"10/24/2019 15:30","week1","tank2_control_no_10/24/2019 15:30",16.81499856,"tank2_control_no_Yellow"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CW","control","yes","Yellow",228,1,"10/24/2019 15:30","week1","tank1_control_yes_10/24/2019 15:30",16.94405067,"tank1_control_yes_Yellow"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CNW","control","no","Yellow",225,-5,"10/24/2019 15:30","week1","tank1_control_no_10/24/2019 15:30",16.4394618,"tank1_control_no_Yellow"
"10/25/2019","D2",20,"15:30","tank4","D2_H1","HW","heating","yes","Yellow",224,-1,"10/25/2019 15:30","week1","tank4_heating_yes_10/25/2019 15:30",15.99672912,"tank4_heating_yes_Yellow"
"10/25/2019","D2",20,"15:30","tank4","D2_H1","HNW","heating","no","Yellow",227,0,"10/25/2019 15:30","week1","tank4_heating_no_10/25/2019 15:30",16.45729421,"tank4_heating_no_Yellow"
"10/25/2019","D2",20,"15:30","tank3","D2_H2","HW","heating","yes","Yellow",223,-1,"10/25/2019 15:30","week1","tank3_heating_yes_10/25/2019 15:30",15.90336463,"tank3_heating_yes_Yellow"
"10/25/2019","D2",20,"15:30","tank3","D2_H2","HNW","heating","no","Yellow",222,-1,"10/25/2019 15:30","week1","tank3_heating_no_10/25/2019 15:30",15.82047301,"tank3_heating_no_Yellow"
"10/25/2019","D2",20,"15:30","tank2","D2_C2","CW","control","yes","Yellow",230,-2,"10/25/2019 15:30","week1","tank2_control_yes_10/25/2019 15:30",16.66445426,"tank2_control_yes_Yellow"
"10/25/2019","D2",20,"15:30","tank2","D2_C2","CNW","control","no","Yellow",220,1,"10/25/2019 15:30","week1","tank2_control_no_10/25/2019 15:30",16.97892193,"tank2_control_no_Yellow"
"10/25/2019","D2",20,"15:30","tank1","D2_C1","CW","control","yes","Yellow",226,-1,"10/25/2019 15:30","week1","tank1_control_yes_10/25/2019 15:30",16.72287256,"tank1_control_yes_Yellow"
"10/25/2019","D2",20,"15:30","tank1","D2_C1","CNW","control","no","Yellow",225,-4,"10/25/2019 15:30","week1","tank1_control_no_10/25/2019 15:30",16.24751424,"tank1_control_no_Yellow"
"10/26/2019","D3",20,"15:30","tank4","D3_H1","HW","heating","yes","Yellow",227,0,"10/26/2019 15:30","week1","tank4_heating_yes_10/26/2019 15:30",15.93877718,"tank4_heating_yes_Yellow"
"10/26/2019","D3",20,"15:30","tank4","D3_H1","HNW","heating","no","Yellow",230,-3,"10/26/2019 15:30","week1","tank4_heating_no_10/26/2019 15:30",16.05402587,"tank4_heating_no_Yellow"
"10/26/2019","D3",20,"15:30","tank3","D3_H2","HW","heating","yes","Yellow",222,-1,"10/26/2019 15:30","week1","tank3_heating_yes_10/26/2019 15:30",15.72051064,"tank3_heating_yes_Yellow"
"10/26/2019","D3",20,"15:30","tank3","D3_H2","HNW","heating","no","Yellow",223,0,"10/26/2019 15:30","week1","tank3_heating_no_10/26/2019 15:30",15.51309649,"tank3_heating_no_Yellow"
"10/26/2019","D3",20,"15:30","tank2","D3_C2","CW","control","yes","Yellow",229,-1,"10/26/2019 15:30","week1","tank2_control_yes_10/26/2019 15:30",16.39230664,"tank2_control_yes_Yellow"
"10/26/2019","D3",20,"15:30","tank2","D3_C2","CNW","control","no","Yellow",220,-1,"10/26/2019 15:30","week1","tank2_control_no_10/26/2019 15:30",16.97892193,"tank2_control_no_Yellow"
"10/26/2019","D3",20,"15:30","tank1","D3_C1","CW","control","yes","Yellow",228,2,"10/26/2019 15:30","week1","tank1_control_yes_10/26/2019 15:30",16.66517393,"tank1_control_yes_Yellow"
"10/26/2019","D3",20,"15:30","tank1","D3_C1","CNW","control","no","Yellow",222,-1,"10/26/2019 15:30","week1","tank1_control_no_10/26/2019 15:30",16.16113783,"tank1_control_no_Yellow"
"10/27/2019","D4",20,"15:30","tank4","D4_H1","HW","heating","yes","Yellow",228,2,"10/27/2019 15:30","week1","tank4_heating_yes_10/27/2019 15:30",15.8904839,"tank4_heating_yes_Yellow"
"10/27/2019","D4",20,"15:30","tank4","D4_H1","HNW","heating","no","Yellow",229,-1,"10/27/2019 15:30","week1","tank4_heating_no_10/27/2019 15:30",15.91000146,"tank4_heating_no_Yellow"
"10/27/2019","D4",20,"15:30","tank3","D4_H2","HW","heating","yes","Yellow",226,1,"10/27/2019 15:30","week1","tank3_heating_yes_10/27/2019 15:30",15.67239117,"tank3_heating_yes_Yellow"
"10/27/2019","D4",20,"15:30","tank3","D4_H2","HNW","heating","no","Yellow",225,-1,"10/27/2019 15:30","week1","tank3_heating_no_10/27/2019 15:30",15.29216962,"tank3_heating_no_Yellow"
"10/27/2019","D4",20,"15:30","tank2","D4_C2","CW","control","yes","Yellow",228,-1,"10/27/2019 15:30","week1","tank2_control_yes_10/27/2019 15:30",16.45062398,"tank2_control_yes_Yellow"
"10/27/2019","D4",20,"15:30","tank2","D4_C2","CNW","control","no","Yellow",221,-1,"10/27/2019 15:30","week1","tank2_control_no_10/27/2019 15:30",16.51607947,"tank2_control_no_Yellow"
"10/27/2019","D4",20,"15:30","tank1","D4_C1","CW","control","yes","Yellow",228,0,"10/27/2019 15:30","week1","tank1_control_yes_10/27/2019 15:30",16.57862597,"tank1_control_yes_Yellow"
"10/27/2019","D4",20,"15:30","tank1","D4_C1","CNW","control","no","Yellow",223,0,"10/27/2019 15:30","week1","tank1_control_no_10/27/2019 15:30",15.97878764,"tank1_control_no_Yellow"
"10/28/2019","D5",20,"15:30","tank4","D5_H1","HW","heating","yes","Yellow",227,3,"10/28/2019 15:30","week1","tank4_heating_yes_10/28/2019 15:30",15.83253196,"tank4_heating_yes_Yellow"
"10/28/2019","D5",20,"15:30","tank4","D5_H1","HNW","heating","no","Yellow",231,0,"10/28/2019 15:30","week1","tank4_heating_no_10/28/2019 15:30",16.00601773,"tank4_heating_no_Yellow"
"10/28/2019","D5",20,"15:30","tank3","D5_H2","HW","heating","yes","Yellow",226,1,"10/28/2019 15:30","week1","tank3_heating_yes_10/28/2019 15:30",15.74938232,"tank3_heating_yes_Yellow"
"10/28/2019","D5",20,"15:30","tank3","D5_H2","HNW","heating","no","Yellow",224,0,"10/28/2019 15:30","week1","tank3_heating_no_10/28/2019 15:30",15.42664684,"tank3_heating_no_Yellow"
"10/28/2019","D5",20,"15:30","tank2","D5_C2","CW","control","yes","Yellow",228,0,"10/28/2019 15:30","week1","tank2_control_yes_10/28/2019 15:30",16.50894133,"tank2_control_yes_Yellow"
"10/28/2019","D5",20,"15:30","tank2","D5_C2","CNW","control","no","Yellow",220,-2,"10/28/2019 15:30","week1","tank2_control_no_10/28/2019 15:30",16.87285387,"tank2_control_no_Yellow"
"10/28/2019","D5",20,"15:30","tank1","D5_C1","CW","control","yes","Yellow",227,1,"10/28/2019 15:30","week1","tank1_control_yes_10/28/2019 15:30",16.63632461,"tank1_control_yes_Yellow"
"10/28/2019","D5",20,"15:30","tank1","D5_C1","CNW","control","no","Yellow",223,0,"10/28/2019 15:30","week1","tank1_control_no_10/28/2019 15:30",16.11315094,"tank1_control_no_Yellow"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HW","heating","yes","Black",224,2,"10/24/2019 15:30","week1","tank4_heating_yes_10/24/2019 15:30",15.77458002,"tank4_heating_yes_Black"
"10/24/2019","D1",20,"15:30","tank4","D1_H1","HNW","heating","no","Black",225,-1,"10/24/2019 15:30","week1","tank4_heating_no_10/24/2019 15:30",16.22685516,"tank4_heating_no_Black"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HW","heating","yes","Black",223,0,"10/24/2019 15:30","week1","tank3_heating_yes_10/24/2019 15:30",15.961108,"tank3_heating_yes_Black"
"10/24/2019","D1",20,"15:30","tank3","D1_H2","HNW","heating","no","Black",224,-2,"10/24/2019 15:30","week1","tank3_heating_no_10/24/2019 15:30",15.8685006,"tank3_heating_no_Black"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CW","control","yes","Black",225,0,"10/24/2019 15:30","week1","tank2_control_yes_10/24/2019 15:30",16.43118487,"tank2_control_yes_Black"
"10/24/2019","D1",20,"15:30","tank2","D1_C2","CNW","control","no","Black",222,-2,"10/24/2019 15:30","week1","tank2_control_no_10/24/2019 15:30",16.81499856,"tank2_control_no_Black"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CW","control","yes","Black",230,0,"10/24/2019 15:30","week1","tank1_control_yes_10/24/2019 15:30",16.94405067,"tank1_control_yes_Black"
"10/24/2019","D1",20,"15:30","tank1","D1_C1","CNW","control","no","Black",223,-1,"10/24/2019 15:30","week1","tank1_control_no_10/24/2019 15:30",16.4394618,"tank1_control_no_Black"
"10/25/2019","D2",20,"15:30","tank4","D2_H1","HW","heating","yes","Black",223,-2,"10/25/2019 15:30","week1","tank4_heating_yes_10/25/2019 15:30",15.99672912,"tank4_heating_yes_Black"
